,resultId,raceId,driverId,constructorId,grid,positionOrder,points,laps,time,milliseconds,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,dob,constructorRef,status,constructorPoints,avgPit,circuitRef
15592,5546,271,94,18,16,20,0.0,10,,,,,,4,martini,1961-04-23,minardi,Collision,5.0,,suzuka
15593,5547,271,105,18,21,21,0.0,10,,,,,,20,alboreto,1956-12-23,minardi,Spun off,5.0,,suzuka
15594,5548,271,65,22,5,22,0.0,3,,,,,,20,herbert,1964-06-25,benetton,Spun off,103.0,,suzuka
15595,5549,271,79,25,14,23,0.0,3,,,,,,20,katayama,1963-05-29,tyrrell,Spun off,13.0,,suzuka
15596,5550,271,89,31,26,24,0.0,3,,,,,,20,inoue,1963-09-05,simtek,Spun off,0.0,,suzuka
15597,5551,271,109,15,15,25,0.0,0,,,,,,5,lehto,1966-01-31,sauber,Engine,12.0,,suzuka
15598,5552,271,115,33,23,26,0.0,0,,,,,,20,noda,1969-03-07,larrousse,Spun off,2.0,,suzuka
15599,5553,271,92,30,0,27,0.0,0,,,,,,81,gachot,1962-12-23,pacific,Did not qualify,0.0,,suzuka
15600,5554,271,108,30,0,28,0.0,0,,,,,,81,belmondo,1963-04-23,pacific,Did not qualify,0.0,,suzuka
15601,5947,287,102,1,2,1,10.0,53,0.0,6027912.0,,,,1,senna,1960-03-21,mclaren,Finished,74.0,,suzuka
15602,5948,287,117,3,1,2,6.0,53,11.435,6039347.0,,,,1,prost,1955-02-24,williams,Finished,158.0,,suzuka
15603,5949,287,57,1,3,3,4.0,53,26.129,6054041.0,,,,1,hakkinen,1968-09-28,mclaren,Finished,74.0,,suzuka
15604,5950,287,71,3,6,4,3.0,53,,6111450.0,,,,1,damon_hill,1960-09-17,williams,Finished,158.0,,suzuka
15605,5951,287,22,17,12,5,2.0,53,,6123013.0,,,,1,barrichello,1972-05-23,jordan,Finished,3.0,24617.02,suzuka
15606,5952,287,56,17,8,6,1.0,53,,6134333.0,,,,1,irvine,1965-11-10,jordan,Finished,3.0,,suzuka
15607,5953,287,87,27,17,7,0.0,52,,,,,,11,blundell,1966-04-08,ligier,+1 Lap,22.0,,suzuka
15608,5954,287,109,15,11,8,0.0,52,,,,,,11,lehto,1966-01-31,sauber,+1 Lap,12.0,,suzuka
15609,5955,287,84,27,15,9,0.0,51,,,,,,4,brundle,1959-06-01,ligier,Collision,22.0,,suzuka
15610,5956,287,94,18,22,10,0.0,51,,,,,,12,martini,1961-04-23,minardi,+2 Laps,7.0,,suzuka
15611,5957,287,65,32,19,11,0.0,51,,,,,,12,herbert,1964-06-25,team_lotus,+2 Laps,12.0,,suzuka
15612,5958,287,126,33,23,12,0.0,51,,,,,,12,toshio_suzuki,1955-03-10,larrousse,+2 Laps,3.0,,suzuka
15613,5959,287,83,32,20,13,0.0,49,,,,,,20,lamy,1972-03-20,team_lotus,Spun off,12.0,,suzuka
15614,5960,287,118,29,7,14,0.0,48,,,,,,4,warwick,1954-08-27,footwork,Collision,4.0,,suzuka
15615,5961,287,119,22,10,15,0.0,45,,,,,,20,patrese,1954-04-17,benetton,Spun off,72.0,,suzuka
15616,5962,287,77,6,5,16,0.0,40,,,,,,5,berger,1959-08-27,ferrari,Engine,23.0,,suzuka
15617,5963,287,88,29,9,17,0.0,28,,,,,,20,suzuki,1960-09-08,footwork,Spun off,4.0,,suzuka
15618,5964,287,111,18,13,18,0.0,26,,,,,,54,gounon,1963-01-01,minardi,Withdrew,7.0,,suzuka
15619,5965,287,79,25,24,19,0.0,26,,,,,,5,katayama,1963-05-29,tyrrell,Engine,0.0,,suzuka
15620,5966,287,91,15,16,20,0.0,25,,,,,,5,wendlinger,1968-12-20,sauber,Engine,12.0,,suzuka
15621,5967,287,100,33,21,21,0.0,17,,,,,,5,comas,1963-09-28,larrousse,Engine,3.0,,suzuka
15622,5968,287,30,22,4,22,0.0,10,,,,,,4,michael_schumacher,1969-01-03,benetton,Collision,72.0,22541.64444444445,suzuka
15623,5969,287,55,6,14,23,0.0,7,,,,,,5,alesi,1964-06-11,ferrari,Engine,23.0,,suzuka
15624,5970,287,110,25,18,24,0.0,0,,,,,,4,cesaris,1959-05-31,tyrrell,Collision,0.0,,suzuka
15625,6421,303,119,3,2,1,10.0,53,0.0,5589533.0,,,,1,patrese,1954-04-17,williams,Finished,164.0,,suzuka
15626,6422,303,77,1,4,2,6.0,53,13.729,5603262.0,,,,1,berger,1959-08-27,mclaren,Finished,89.0,,suzuka
15627,6423,303,84,22,13,3,4.0,53,,5665036.0,,,,1,brundle,1959-06-01,benetton,Finished,81.0,,suzuka
15628,6424,303,110,25,9,4,3.0,52,,,,,,11,cesaris,1959-05-31,tyrrell,+1 Lap,8.0,,suzuka
15629,6425,303,55,6,15,5,2.0,52,,,,,,11,alesi,1964-06-11,ferrari,+1 Lap,18.0,,suzuka
15630,6426,303,104,18,12,6,1.0,52,,,,,,11,fittipaldi,1971-01-18,minardi,+1 Lap,1.0,,suzuka
15631,6427,303,131,17,17,7,0.0,52,,,,,,11,modena,1963-05-12,jordan,+1 Lap,0.0,,suzuka
15632,6428,303,88,29,16,8,0.0,52,,,,,,11,suzuki,1960-09-08,footwork,+1 Lap,6.0,,suzuka
15633,6429,303,109,35,22,9,0.0,52,,,,,,11,lehto,1966-01-31,dallara,+1 Lap,2.0,,suzuka
15634,6430,303,94,35,19,10,0.0,52,,,,,,11,martini,1961-04-23,dallara,+1 Lap,2.0,,suzuka
15635,6431,303,79,33,20,11,0.0,52,,,,,,11,katayama,1963-05-29,larrousse,+1 Lap,1.0,,suzuka
15636,6432,303,78,6,11,12,0.0,52,,,,,,11,larini,1964-03-19,ferrari,+1 Lap,18.0,,suzuka
15637,6433,303,125,37,26,13,0.0,51,,,,,,12,naspetti,1968-02-24,march,+2 Laps,3.0,,suzuka
15638,6434,303,81,18,14,14,0.0,51,,,,,,12,morbidelli,1968-01-13,minardi,+2 Laps,1.0,,suzuka
15639,6435,303,105,29,24,15,0.0,51,,,,,,12,alboreto,1956-12-23,footwork,+2 Laps,6.0,,suzuka
15640,6436,303,95,3,1,16,0.0,44,,,,,,5,mansell,1953-08-08,williams,Engine,164.0,,suzuka
15641,6437,303,57,32,7,17,0.0,44,,,,,,5,hakkinen,1968-09-28,team_lotus,Engine,13.0,,suzuka
15642,6438,303,92,33,18,18,0.0,39,,,,,,4,gachot,1962-12-23,larrousse,Collision,1.0,,suzuka
15643,6439,303,100,27,8,19,0.0,36,,,,,,5,comas,1963-09-28,ligier,Engine,4.0,,suzuka
15644,6440,303,136,37,23,20,0.0,27,,,,,,8,lammers,1956-06-02,march,Clutch,3.0,,suzuka
15645,6441,303,127,17,25,21,0.0,22,,,,,,20,gugelmin,1963-04-20,jordan,Spun off,0.0,,suzuka
15646,6442,303,65,32,6,22,0.0,15,,,,,,6,herbert,1964-06-25,team_lotus,Gearbox,13.0,,suzuka
15647,6443,303,30,22,5,23,0.0,13,,,,,,6,michael_schumacher,1969-01-03,benetton,Gearbox,81.0,22541.64444444445,suzuka
15648,6444,303,129,25,21,24,0.0,6,,,,,,20,grouillard,1958-09-02,tyrrell,Spun off,8.0,,suzuka
15649,6445,303,123,27,10,25,0.0,3,,,,,,6,boutsen,1957-07-13,ligier,Gearbox,4.0,,suzuka
15650,6446,303,102,1,3,26,0.0,2,,,,,,5,senna,1960-03-21,mclaren,Engine,89.0,,suzuka
15651,6948,319,77,1,1,1,10.0,53,0.0,5530695.0,,,,1,berger,1959-08-27,mclaren,Finished,132.0,,suzuka
15652,6949,319,102,1,2,2,6.0,53,0.344,5531039.0,,,,1,senna,1960-03-21,mclaren,Finished,132.0,,suzuka
15653,6950,319,119,3,5,3,4.0,53,56.731,5587426.0,,,,1,patrese,1954-04-17,williams,Finished,121.0,,suzuka
15654,6951,319,117,6,4,4,3.0,53,,5611456.0,,,,1,prost,1955-02-24,ferrari,Finished,55.0,,suzuka
15655,6952,319,84,34,19,5,2.0,52,,,,,,11,brundle,1959-06-01,brabham,+1 Lap,3.0,,suzuka
15656,6953,319,131,25,14,6,1.0,52,,,,,,11,modena,1963-05-12,tyrrell,+1 Lap,12.0,,suzuka
15657,6954,319,137,22,10,7,0.0,52,,,,,,11,piquet,1952-08-17,benetton,+1 Lap,37.0,,suzuka
15658,6955,319,127,41,18,8,0.0,52,,,,,,11,gugelmin,1963-04-20,leyton,+1 Lap,1.0,,suzuka
15659,6956,319,123,27,17,9,0.0,52,,,,,,11,boutsen,1957-07-13,ligier,+1 Lap,0.0,,suzuka
15660,6957,319,133,29,26,10,0.0,51,,,,,,12,caffi,1964-03-18,footwork,+2 Laps,0.0,,suzuka
15661,6958,319,99,36,24,11,0.0,50,,,,,,13,tarquini,1962-03-02,fondmetal,+3 Laps,0.0,,suzuka
15662,6959,319,100,27,20,12,0.0,41,,,,,,91,comas,1963-09-28,ligier,Alternator,0.0,,suzuka
15663,6960,319,94,18,7,13,0.0,39,,,,,,10,martini,1961-04-23,minardi,Electrical,6.0,,suzuka
15664,6961,319,30,22,9,14,0.0,34,,,,,,5,michael_schumacher,1969-01-03,benetton,Engine,37.0,22541.64444444445,suzuka
15665,6962,319,65,32,23,15,0.0,31,,,,,,5,herbert,1964-06-25,team_lotus,Engine,3.0,,suzuka
15666,6963,319,138,25,15,16,0.0,30,,,,,,20,satoru_nakajima,1953-02-23,tyrrell,Spun off,12.0,,suzuka
15667,6964,319,88,26,25,17,0.0,26,,,,,,5,suzuki,1960-09-08,lola,Engine,1.0,,suzuka
15668,6965,319,81,18,8,18,0.0,15,,,,,,36,morbidelli,1968-01-13,minardi,Wheel,6.0,,suzuka
15669,6966,319,95,3,3,19,0.0,9,,,,,,20,mansell,1953-08-08,williams,Spun off,121.0,,suzuka
15670,6967,319,70,17,13,20,0.0,7,,,,,,6,zanardi,1966-10-23,jordan,Gearbox,13.0,,suzuka
15671,6968,319,57,32,21,21,0.0,4,,,,,,5,hakkinen,1968-09-28,team_lotus,Engine,3.0,,suzuka
15672,6969,319,110,17,11,22,0.0,1,,,,,,3,cesaris,1959-05-31,jordan,Accident,13.0,,suzuka
15673,6970,319,109,35,12,23,0.0,1,,,,,,3,lehto,1966-01-31,dallara,Accident,5.0,,suzuka
15674,6971,319,139,35,16,24,0.0,1,,,,,,3,pirro,1962-01-12,dallara,Accident,5.0,,suzuka
15675,6972,319,91,41,22,25,0.0,1,,,,,,3,wendlinger,1968-12-20,leyton,Accident,1.0,,suzuka
15676,6973,319,55,6,6,26,0.0,0,,,,,,5,alesi,1964-06-11,ferrari,Engine,55.0,,suzuka
15677,6974,319,105,29,0,27,0.0,0,,,,,,81,alboreto,1956-12-23,footwork,Did not qualify,0.0,,suzuka
15678,6975,319,78,40,0,28,0.0,0,,,,,,81,larini,1964-03-19,lambo,Did not qualify,0.0,,suzuka
15679,6976,319,128,40,0,29,0.0,0,,,,,,81,poele,1961-09-30,lambo,Did not qualify,0.0,,suzuka
15680,6977,319,103,26,0,30,0.0,0,,,,,,81,bernard,1964-08-24,lola,Did not qualify,1.0,,suzuka
15681,6978,319,87,34,0,31,0.0,0,,,,,,97,blundell,1966-04-08,brabham,Did not prequalify,3.0,,suzuka
15682,6979,319,144,42,0,32,0.0,0,,,,,,97,hattori,1966-06-13,coloni,Did not prequalify,0.0,,suzuka
15683,7494,335,137,22,6,1,9.0,53,0.0,5676824.0,,,,1,piquet,1952-08-17,benetton,Finished,62.0,,suzuka
15684,7495,335,90,22,8,2,6.0,53,7.223,5684047.0,,,,1,moreno,1959-02-11,benetton,Finished,62.0,,suzuka
15685,7496,335,88,33,9,3,4.0,53,22.469,5699293.0,,,,1,suzuki,1960-09-08,larrousse,Finished,11.0,,suzuka
15686,7497,335,119,3,7,4,3.0,53,36.258,5713082.0,,,,1,patrese,1954-04-17,williams,Finished,54.0,,suzuka
15687,7498,335,123,3,5,5,2.0,53,46.884,5723708.0,,,,1,boutsen,1957-07-13,williams,Finished,54.0,,suzuka
15688,7499,335,138,25,14,6,1.0,53,,5749174.0,,,,1,satoru_nakajima,1953-02-23,tyrrell,Finished,16.0,,suzuka
15689,7500,335,78,27,17,7,0.0,52,,,,,,11,larini,1964-03-19,ligier,+1 Lap,0.0,,suzuka
15690,7501,335,94,18,10,8,0.0,52,,,,,,11,martini,1961-04-23,minardi,+1 Lap,0.0,,suzuka
15691,7502,335,133,21,23,9,0.0,52,,,,,,11,caffi,1964-03-18,arrows,+1 Lap,2.0,,suzuka
15692,7503,335,112,27,25,10,0.0,52,,,,,,11,alliot,1954-07-27,ligier,+1 Lap,0.0,,suzuka
15693,7504,335,118,32,11,11,0.0,38,,,,,,6,warwick,1954-08-27,team_lotus,Gearbox,3.0,,suzuka
15694,7505,335,65,32,12,12,0.0,31,,,,,,5,herbert,1964-06-25,team_lotus,Engine,3.0,,suzuka
15695,7506,335,105,21,24,13,0.0,28,,,,,,5,alboreto,1956-12-23,arrows,Engine,2.0,,suzuka
15696,7507,335,95,6,3,14,0.0,26,,,,,,7,mansell,1953-08-08,ferrari,Transmission,100.0,,suzuka
15697,7508,335,139,35,19,15,0.0,24,,,,,,91,pirro,1962-01-12,dallara,Alternator,0.0,,suzuka
15698,7509,335,103,33,18,16,0.0,24,,,,,,5,bernard,1964-08-24,larrousse,Engine,11.0,,suzuka
15699,7510,335,81,18,20,17,0.0,18,,,,,,20,morbidelli,1968-01-13,minardi,Spun off,0.0,,suzuka
15700,7511,335,122,41,13,18,0.0,16,,,,,,80,capelli,1963-05-24,leyton,Ignition,7.0,,suzuka
15701,7512,335,110,35,26,19,0.0,13,,,,,,20,cesaris,1959-05-31,dallara,Spun off,0.0,,suzuka
15702,7513,335,127,41,16,20,0.0,5,,,,,,5,gugelmin,1963-04-20,leyton,Engine,7.0,,suzuka
15703,7514,335,101,34,21,21,0.0,5,,,,,,8,brabham,1965-09-05,brabham,Clutch,2.0,,suzuka
15704,7515,335,77,1,4,22,0.0,1,,,,,,20,berger,1959-08-27,mclaren,Spun off,118.0,,suzuka
15705,7516,335,102,1,1,23,0.0,0,,,,,,4,senna,1960-03-21,mclaren,Collision,118.0,,suzuka
15706,7517,335,117,6,2,24,0.0,0,,,,,,4,prost,1955-02-24,ferrari,Collision,100.0,,suzuka
15707,7518,335,131,34,22,25,0.0,0,,,,,,4,modena,1963-05-12,brabham,Collision,2.0,,suzuka
15708,7519,335,55,25,7,26,0.0,0,,,,,,54,alesi,1964-06-11,tyrrell,Withdrew,16.0,,suzuka
15709,7520,335,129,45,0,27,0.0,0,,,,,,81,grouillard,1958-09-02,osella,Did not qualify,0.0,,suzuka
15710,7521,335,99,39,0,28,0.0,0,,,,,,81,tarquini,1962-03-02,ags,Did not qualify,0.0,,suzuka
15711,7522,335,114,39,0,29,0.0,0,,,,,,81,dalmas,1961-07-28,ags,Did not qualify,0.0,,suzuka
15712,7523,335,92,42,0,30,0.0,0,,,,,,81,gachot,1962-12-23,coloni,Did not qualify,0.0,,suzuka
15713,7834,15,20,9,1,1,10.0,53,0.0,5300443.0,2.0,2022-07-29 01:32:34,225.826,1,vettel,1987-07-03,red_bull,Finished,120.5,71738.98139534883,suzuka
15714,7835,15,15,7,2,2,8.0,53,4.877,5305320.0,4.0,2022-07-29 01:33:09,224.42,1,trulli,1974-07-13,toyota,Finished,54.5,25106.5,suzuka
15715,7836,15,1,1,3,3,6.0,53,6.472,5306915.0,6.0,2022-07-29 01:33:15,224.162,1,hamilton,1985-01-07,mclaren,Finished,65.0,74893.54398148147,suzuka
15716,7837,15,8,6,5,4,5.0,53,7.94,5308383.0,3.0,2022-07-29 01:32:59,224.789,1,raikkonen,1979-10-17,ferrari,Finished,67.0,77797.62640449438,suzuka
15717,7838,15,3,3,7,5,4.0,53,8.793,5309236.0,9.0,2022-07-29 01:33:35,223.358,1,rosberg,1985-06-27,williams,Finished,34.5,49760.69076305221,suzuka
15718,7839,15,2,2,4,6,3.0,53,9.509,5309952.0,10.0,2022-07-29 01:33:36,223.346,1,heidfeld,1977-05-10,bmw_sauber,Finished,24.0,22933.32,suzuka
15719,7840,15,22,23,6,7,2.0,53,10.641,5311084.0,13.0,2022-07-29 01:33:54,222.608,1,barrichello,1972-05-23,brawn,Finished,156.0,24617.02,suzuka
15720,7841,15,18,23,10,8,1.0,53,11.474,5311917.0,5.0,2022-07-29 01:33:15,224.182,1,button,1980-01-19,brawn,Finished,156.0,45562.59845559845,suzuka
15721,7842,15,9,2,9,9,0.0,53,11.777,5312220.0,7.0,2022-07-29 01:33:20,223.982,1,kubica,1984-12-07,bmw_sauber,Finished,24.0,24428.73809523809,suzuka
15722,7843,15,4,4,16,10,0.0,53,13.065,5313508.0,14.0,2022-07-29 01:33:56,222.523,1,alonso,1981-07-29,renault,Finished,26.0,69458.58670520231,suzuka
15723,7844,15,5,1,11,11,0.0,53,13.735,5314178.0,12.0,2022-07-29 01:33:48,222.867,1,kovalainen,1981-10-19,mclaren,Finished,65.0,24608.666666666668,suzuka
15724,7845,15,21,6,14,12,0.0,53,14.596,5315039.0,8.0,2022-07-29 01:33:28,223.635,1,fisichella,1973-01-14,ferrari,Finished,67.0,,suzuka
15725,7846,15,16,10,8,13,0.0,53,14.959,5315402.0,11.0,2022-07-29 01:33:40,223.184,1,sutil,1983-01-11,force_india,Finished,13.0,34640.10743801653,suzuka
15726,7847,15,24,10,18,14,0.0,53,15.734,5316177.0,16.0,2022-07-29 01:34:17,221.702,1,liuzzi,1980-08-06,force_india,Finished,13.0,27402.878048780487,suzuka
15727,7848,15,6,3,15,15,0.0,53,17.973,5318416.0,18.0,2022-07-29 01:34:46,220.558,1,nakajima,1985-01-11,williams,Finished,34.5,,suzuka
15728,7849,15,154,4,17,16,0.0,52,,,17.0,2022-07-29 01:34:38,220.884,11,grosjean,1986-04-17,renault,+1 Lap,26.0,53106.85478547855,suzuka
15729,7850,15,17,9,19,17,0.0,51,,,1.0,2022-07-29 01:32:34,225.833,12,webber,1976-08-27,red_bull,+2 Laps,120.5,23556.549295774646,suzuka
15730,7851,15,153,5,12,18,0.0,43,,,15.0,2022-07-29 01:34:02,222.279,3,alguersuari,1990-03-23,toro_rosso,Accident,5.0,23862.3488372093,suzuka
15731,7852,15,67,5,13,19,0.0,11,,,19.0,2022-07-29 01:35:23,219.15,8,buemi,1988-10-31,toro_rosso,Clutch,5.0,24024.31707317073,suzuka
15732,7853,15,10,7,20,20,0.0,0,,,,,,73,glock,1982-03-18,toyota,Injured,54.5,23743.946666666667,suzuka
15733,8416,370,145,22,6,1,9.0,53,0.0,5706277.0,,,,1,nannini,1959-07-07,benetton,Finished,31.0,,suzuka
15734,8417,370,119,3,5,2,6.0,53,11.904,5718181.0,,,,1,patrese,1954-04-17,williams,Finished,64.0,,suzuka
15735,8418,370,123,3,7,3,4.0,53,13.446,5719723.0,,,,1,boutsen,1957-07-13,williams,Finished,64.0,,suzuka
15736,8419,370,137,32,11,4,3.0,53,,5810502.0,,,,1,piquet,1952-08-17,team_lotus,Finished,12.0,,suzuka
15737,8420,370,84,34,13,5,2.0,52,,,,,,11,brundle,1959-06-01,brabham,+1 Lap,8.0,,suzuka
15738,8421,370,118,21,25,6,1.0,52,,,,,,11,warwick,1954-08-27,arrows,+1 Lap,13.0,,suzuka
15739,8422,370,127,37,20,7,0.0,52,,,,,,11,gugelmin,1963-04-20,march,+1 Lap,4.0,,suzuka
15740,8423,370,158,21,24,8,0.0,52,,,,,,11,cheever,1958-01-10,arrows,+1 Lap,13.0,,suzuka
15741,8424,370,133,35,15,9,0.0,52,,,,,,11,caffi,1964-03-18,dallara,+1 Lap,8.0,,suzuka
15742,8425,370,110,35,16,10,0.0,51,,,,,,12,cesaris,1959-05-31,dallara,+2 Laps,8.0,,suzuka
15743,8426,370,102,1,1,11,0.0,53,,,,,,2,senna,1960-03-21,mclaren,Disqualified,141.0,,suzuka
15744,8427,370,117,1,2,12,0.0,46,,,,,,4,prost,1955-02-24,mclaren,Collision,141.0,,suzuka
15745,8428,370,131,34,9,13,0.0,46,,,,,,5,modena,1963-05-12,brabham,Engine,8.0,,suzuka
15746,8429,370,95,6,4,14,0.0,43,,,,,,5,mansell,1953-08-08,ferrari,Engine,59.0,,suzuka
15747,8430,370,138,32,12,15,0.0,41,,,,,,5,satoru_nakajima,1953-02-23,team_lotus,Engine,12.0,,suzuka
15748,8431,370,55,25,18,16,0.0,37,,,,,,6,alesi,1964-06-11,tyrrell,Gearbox,16.0,,suzuka
15749,8432,370,112,33,8,17,0.0,36,,,,,,5,alliot,1954-07-27,larrousse,Engine,1.0,,suzuka
15750,8433,370,77,6,3,18,0.0,34,,,,,,6,berger,1959-08-27,ferrari,Gearbox,59.0,,suzuka
15751,8434,370,139,22,22,19,0.0,33,,,,,,4,pirro,1962-01-12,benetton,Collision,31.0,,suzuka
15752,8435,370,129,27,23,20,0.0,31,,,,,,5,grouillard,1958-09-02,ligier,Engine,3.0,,suzuka
15753,8436,370,122,37,17,21,0.0,27,,,,,,22,capelli,1963-05-24,march,Suspension,4.0,,suzuka
15754,8437,370,78,45,10,22,0.0,21,,,,,,23,larini,1964-03-19,osella,Brakes,0.0,,suzuka
15755,8438,370,156,25,26,23,0.0,20,,,,,,95,palmer,1956-11-07,tyrrell,Fuel leak,16.0,,suzuka
15756,8439,370,146,49,21,24,0.0,1,,,,,,6,schneider,1964-07-20,zakspeed,Gearbox,0.0,,suzuka
15757,8440,370,159,18,14,25,0.0,0,,,,,,4,sala,1959-05-15,minardi,Collision,5.0,,suzuka
15758,8441,370,147,18,19,26,0.0,0,,,,,,8,barilla,1961-04-20,minardi,Clutch,5.0,,suzuka
15759,8442,370,163,27,0,27,0.0,0,,,,,,81,arnoux,1948-07-04,ligier,Did not qualify,3.0,,suzuka
15760,8443,370,105,33,0,28,0.0,0,,,,,,81,alboreto,1956-12-23,larrousse,Did not qualify,1.0,,suzuka
15761,8444,370,162,48,0,29,0.0,0,,,,,,81,raphanel,1961-05-27,rial,Did not qualify,3.0,,suzuka
15762,8445,370,92,48,0,30,0.0,0,,,,,,81,gachot,1962-12-23,rial,Did not qualify,3.0,,suzuka
15763,8446,370,160,45,0,31,0.0,0,,,,,,97,ghinzani,1952-01-16,osella,Did not prequalify,0.0,,suzuka
15764,8447,370,90,42,0,32,0.0,0,,,,,,97,moreno,1959-02-11,coloni,Did not prequalify,0.0,,suzuka
15765,8448,370,140,46,0,33,0.0,0,,,,,,97,johansson,1956-09-08,onyx,Did not prequalify,6.0,,suzuka
15766,8449,370,88,49,0,34,0.0,0,,,,,,97,suzuki,1960-09-08,zakspeed,Did not prequalify,0.0,,suzuka
15767,8450,370,165,44,0,35,0.0,0,,,,,,97,larrauri,1954-08-19,eurobrun,Did not prequalify,0.0,,suzuka
15768,8451,370,109,46,0,36,0.0,0,,,,,,97,lehto,1966-01-31,onyx,Did not prequalify,6.0,,suzuka
15769,8452,370,99,39,0,37,0.0,0,,,,,,97,tarquini,1962-03-02,ags,Did not prequalify,1.0,,suzuka
15770,8453,370,114,39,0,38,0.0,0,,,,,,97,dalmas,1961-07-28,ags,Did not prequalify,1.0,,suzuka
15771,8454,370,134,42,0,39,0.0,0,,,,,,97,bertaggia,1964-09-19,coloni,Did not prequalify,0.0,,suzuka
15772,8927,386,102,1,1,1,9.0,51,0.0,5606173.0,,,,1,senna,1960-03-21,mclaren,Finished,184.0,,suzuka
15773,8928,386,117,1,2,2,6.0,51,13.363,5619536.0,,,,1,prost,1955-02-24,mclaren,Finished,184.0,,suzuka
15774,8929,386,123,22,10,3,4.0,51,36.109,5642282.0,,,,1,boutsen,1957-07-13,benetton,Finished,37.0,,suzuka
15775,8930,386,77,6,3,4,3.0,51,,5692887.0,,,,1,berger,1959-08-27,ferrari,Finished,65.0,,suzuka
15776,8931,386,145,22,12,5,2.0,51,,5696776.0,,,,1,nannini,1959-07-07,benetton,Finished,37.0,,suzuka
15777,8932,386,119,3,11,6,1.0,51,,5703788.0,,,,1,patrese,1954-04-17,williams,Finished,17.0,,suzuka
15778,8933,386,138,32,6,7,0.0,50,,,,,,11,satoru_nakajima,1953-02-23,team_lotus,+1 Lap,19.0,,suzuka
15779,8934,386,166,39,18,8,0.0,50,,,,,,11,streiff,1955-06-26,ags,+1 Lap,0.0,,suzuka
15780,8935,386,112,33,19,9,0.0,50,,,,,,11,alliot,1954-07-27,larrousse,+1 Lap,0.0,,suzuka
15781,8936,386,127,37,13,10,0.0,50,,,,,,11,gugelmin,1963-04-20,march,+1 Lap,21.0,,suzuka
15782,8937,386,105,6,9,11,0.0,50,,,,,,11,alboreto,1956-12-23,ferrari,+1 Lap,65.0,,suzuka
15783,8938,386,156,25,16,12,0.0,50,,,,,,11,palmer,1956-11-07,tyrrell,+1 Lap,5.0,,suzuka
15784,8939,386,94,18,17,13,0.0,49,,,,,,12,martini,1961-04-23,minardi,+2 Laps,1.0,,suzuka
15785,8940,386,141,25,26,14,0.0,49,,,,,,12,bailey,1961-10-09,tyrrell,+2 Laps,5.0,,suzuka
15786,8941,386,159,18,22,15,0.0,49,,,,,,12,sala,1959-05-15,minardi,+2 Laps,1.0,,suzuka
15787,8942,386,88,33,20,16,0.0,48,,,,,,13,suzuki,1960-09-08,larrousse,+3 Laps,0.0,,suzuka
15788,8943,386,163,27,23,17,0.0,48,,,,,,13,arnoux,1948-07-04,ligier,+3 Laps,0.0,,suzuka
15789,8944,386,110,48,14,18,0.0,36,,,,,,25,cesaris,1959-05-31,rial,Overheating,3.0,,suzuka
15790,8945,386,158,21,15,19,0.0,35,,,,,,80,cheever,1958-01-10,arrows,Ignition,23.0,,suzuka
15791,8946,386,78,45,24,20,0.0,34,,,,,,23,larini,1964-03-19,osella,Brakes,0.0,,suzuka
15792,8947,386,137,32,5,21,0.0,34,,,,,,100,piquet,1952-08-17,team_lotus,Driver unwell,19.0,,suzuka
15793,8948,386,95,3,8,22,0.0,24,,,,,,4,mansell,1953-08-08,williams,Collision,17.0,,suzuka
15794,8949,386,133,35,21,23,0.0,22,,,,,,20,caffi,1964-03-18,dallara,Spun off,0.0,,suzuka
15795,8950,386,122,37,4,24,0.0,19,,,,,,10,capelli,1963-05-24,march,Electrical,21.0,,suzuka
15796,8951,386,118,21,7,25,0.0,16,,,,,,20,warwick,1954-08-27,arrows,Spun off,23.0,,suzuka
15797,8952,386,146,49,25,26,0.0,14,,,,,,100,schneider,1964-07-20,zakspeed,Driver unwell,0.0,,suzuka
15798,8953,386,140,27,0,27,0.0,0,,,,,,81,johansson,1956-09-08,ligier,Did not qualify,0.0,,suzuka
15799,8954,386,165,44,0,28,0.0,0,,,,,,81,larrauri,1954-08-19,eurobrun,Did not qualify,0.0,,suzuka
15800,8955,386,160,49,0,29,0.0,0,,,,,,81,ghinzani,1952-01-16,zakspeed,Did not qualify,0.0,,suzuka
15801,8956,386,131,44,0,30,0.0,0,,,,,,81,modena,1963-05-12,eurobrun,Did not qualify,0.0,,suzuka
15802,8957,386,99,42,0,31,0.0,0,,,,,,97,tarquini,1962-03-02,coloni,Did not prequalify,0.0,,suzuka
15803,9354,402,77,6,1,1,9.0,51,0.0,5578072.0,,,,1,berger,1959-08-27,ferrari,Finished,38.0,,suzuka
15804,9355,402,102,32,7,2,6.0,51,17.384,5595456.0,,,,1,senna,1960-03-21,team_lotus,Finished,64.0,,suzuka
15805,9356,402,140,1,9,3,4.0,51,17.694,5595766.0,,,,1,johansson,1956-09-08,mclaren,Finished,76.0,,suzuka
15806,9357,402,105,6,4,4,3.0,51,,5658513.0,,,,1,alboreto,1956-12-23,ferrari,Finished,38.0,,suzuka
15807,9358,402,123,22,3,5,2.0,51,,5663648.0,,,,1,boutsen,1957-07-13,benetton,Finished,24.0,,suzuka
