resultId,raceId,driverId,constructorId,grid,position,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,dob,constructorRef,status,constructorPoints,avgPit
17012,699,415,93,0,\N,29,0.0,0,\N,\N,\N,\N,\N,\N,54,reed,1932-04-30,re,Withdrew,0.0,
17013,699,416,167,0,\N,30,0.0,0,\N,\N,\N,\N,\N,\N,54,clapham,1931-05-18,cooper-maserati,Withdrew,0.0,
17014,699,417,170,0,\N,31,0.0,0,\N,\N,\N,\N,\N,\N,54,blignaut,1932-11-30,cooper-climax,Withdrew,2.0,
17015,700,289,66,1,1,1,9.0,100,2:37:39.6,9459600,\N,\N,\N,\N,1,hill,1929-02-15,brm,Finished,13.0,
17016,700,385,6,4,2,2,6.0,100,+1:04.0,9523600,\N,\N,\N,\N,1,bandini,1935-12-21,ferrari,Finished,12.0,
17017,700,328,66,3,3,3,4.0,100,+1:41.9,9561500,\N,\N,\N,\N,1,stewart,1939-06-11,brm,Finished,13.0,
17018,700,341,6,5,4,4,3.0,99,\N,\N,\N,\N,\N,\N,60,surtees,1934-02-11,ferrari,Out of fuel,12.0,
17019,700,360,170,7,5,5,2.0,98,\N,\N,\N,\N,\N,\N,12,mclaren,1937-08-30,cooper-climax,+2 Laps,4.0,
17020,700,346,181,10,6,6,1.0,98,\N,\N,\N,\N,\N,\N,12,siffert,1936-07-07,brabham-brm,+2 Laps,1.0,
17021,700,347,183,13,7,7,0.0,97,\N,\N,\N,\N,\N,\N,13,bonnier,1930-01-31,brabham-climax,+3 Laps,0.0,
17022,700,304,183,8,8,8,0.0,92,\N,\N,\N,\N,\N,\N,18,hulme,1936-06-18,brabham-climax,+8 Laps,0.0,
17023,700,383,183,9,9,9,0.0,85,\N,\N,\N,\N,\N,\N,112,anderson,1931-05-19,brabham-climax,+15 Laps,0.0,
17024,700,406,172,14,10,10,0.0,79,\N,\N,\N,\N,\N,\N,3,hawkins,1937-10-12,lotus-climax,Accident,9.0,
17025,700,356,183,2,\N,11,0.0,43,\N,\N,\N,\N,\N,\N,5,jack_brabham,1926-04-02,brabham-climax,Engine,0.0,
17026,700,370,176,6,\N,12,0.0,43,\N,\N,\N,\N,\N,\N,36,attwood,1940-04-04,lotus-brm,Wheel,0.0,
17027,700,405,11,15,\N,13,0.0,33,\N,\N,\N,\N,\N,\N,6,bucknum,1936-04-05,honda,Gearbox,0.0,
17028,700,380,181,11,\N,14,0.0,29,\N,\N,\N,\N,\N,\N,5,gardner,1930-10-01,brabham-brm,Engine,1.0,
17029,700,305,176,12,\N,15,0.0,12,\N,\N,\N,\N,\N,\N,6,hailwood,1940-04-02,lotus-brm,Gearbox,0.0,
17030,700,386,11,17,\N,16,0.0,0,\N,\N,\N,\N,\N,\N,86,ginther,1930-08-05,honda,Halfshaft,0.0,
17031,700,358,170,0,\N,17,0.0,0,\N,\N,\N,\N,\N,\N,81,rindt,1942-04-18,cooper-climax,Did not qualify,4.0,
17032,701,373,172,2,1,1,9.0,32,2:23:34.8,8614800,\N,\N,\N,\N,1,clark,1936-03-04,lotus-climax,Finished,18.0,
17033,701,328,66,3,2,2,6.0,32,+44.8,8659600,\N,\N,\N,\N,1,stewart,1939-06-11,brm,Finished,19.0,
17034,701,360,170,9,3,3,4.0,31,\N,\N,\N,\N,\N,\N,11,mclaren,1937-08-30,cooper-climax,+1 Lap,8.0,
17035,701,356,183,10,4,4,3.0,31,\N,\N,\N,\N,\N,\N,11,jack_brabham,1926-04-02,brabham-climax,+1 Lap,3.0,
17036,701,289,66,1,5,5,2.0,31,\N,\N,\N,\N,\N,\N,11,hill,1929-02-15,brm,+1 Lap,19.0,
17037,701,386,11,4,6,6,1.0,31,\N,\N,\N,\N,\N,\N,11,ginther,1930-08-05,honda,+1 Lap,1.0,
17038,701,374,172,12,7,7,0.0,31,\N,\N,\N,\N,\N,\N,11,spence,1936-12-30,lotus-climax,+1 Lap,18.0,
17039,701,346,181,8,8,8,0.0,31,\N,\N,\N,\N,\N,\N,11,siffert,1936-07-07,brabham-brm,+1 Lap,1.0,
17040,701,385,6,15,9,9,0.0,30,\N,\N,\N,\N,\N,\N,12,bandini,1935-12-21,ferrari,+2 Laps,12.0,
17041,701,364,183,5,10,10,0.0,30,\N,\N,\N,\N,\N,\N,12,gurney,1931-04-13,brabham-climax,+2 Laps,3.0,
17042,701,358,170,14,11,11,0.0,29,\N,\N,\N,\N,\N,\N,13,rindt,1942-04-18,cooper-climax,+3 Laps,8.0,
17043,701,376,66,17,12,12,0.0,29,\N,\N,\N,\N,\N,\N,13,bianchi,1934-11-10,brm,+3 Laps,19.0,
17044,701,404,176,16,13,13,0.0,27,\N,\N,\N,\N,\N,\N,15,ireland,1930-06-12,lotus-brm,+5 Laps,0.0,
17045,701,370,176,13,14,14,0.0,26,\N,\N,\N,\N,\N,\N,3,attwood,1940-04-04,lotus-brm,Accident,0.0,
17046,701,418,66,20,\N,15,0.0,12,\N,\N,\N,\N,\N,\N,48,gregory,1932-02-29,brm,Fuel pump,19.0,
17047,701,347,183,7,\N,16,0.0,9,\N,\N,\N,\N,\N,\N,80,bonnier,1930-01-31,brabham-climax,Ignition,3.0,
17048,701,405,11,11,\N,17,0.0,9,\N,\N,\N,\N,\N,\N,6,bucknum,1936-04-05,honda,Gearbox,1.0,
17049,701,341,6,6,\N,18,0.0,5,\N,\N,\N,\N,\N,\N,5,surtees,1934-02-11,ferrari,Engine,12.0,
17050,701,380,181,19,\N,19,0.0,3,\N,\N,\N,\N,\N,\N,80,gardner,1930-10-01,brabham-brm,Ignition,1.0,
17051,702,373,172,1,1,1,9.0,40,2:41:38.4,9698400,\N,\N,\N,\N,1,clark,1936-03-04,lotus-climax,Finished,27.0,
17052,702,328,66,2,2,2,6.0,40,+26.3,9724700,\N,\N,\N,\N,1,stewart,1939-06-11,brm,Finished,25.0,
17053,702,341,6,4,3,3,4.0,40,+2:33.5,9851900,\N,\N,\N,\N,1,surtees,1934-02-11,ferrari,Finished,16.0,
17054,702,304,183,6,4,4,3.0,40,+2:53.1,9871500,\N,\N,\N,\N,1,hulme,1936-06-18,brabham-climax,Finished,6.0,
17055,702,289,66,13,5,5,2.0,39,\N,\N,\N,\N,\N,\N,11,hill,1929-02-15,brm,+1 Lap,25.0,
17056,702,346,181,14,6,6,1.0,39,\N,\N,\N,\N,\N,\N,11,siffert,1936-07-07,brabham-brm,+1 Lap,2.0,
17057,702,374,172,10,7,7,0.0,39,\N,\N,\N,\N,\N,\N,11,spence,1936-12-30,lotus-climax,+1 Lap,27.0,
17058,702,385,6,3,8,8,0.0,36,\N,\N,\N,\N,\N,\N,3,bandini,1935-12-21,ferrari,Accident,16.0,
17059,702,383,183,15,9,9,0.0,34,\N,\N,\N,\N,\N,\N,69,anderson,1931-05-19,brabham-climax,Fuel system,6.0,
17060,702,360,170,9,\N,10,0.0,23,\N,\N,\N,\N,\N,\N,22,mclaren,1937-08-30,cooper-climax,Suspension,8.0,
17061,702,347,183,11,\N,11,0.0,21,\N,\N,\N,\N,\N,\N,91,bonnier,1930-01-31,brabham-climax,Alternator,6.0,
17062,702,278,176,8,\N,12,0.0,20,\N,\N,\N,\N,\N,\N,69,amon,1943-07-20,lotus-brm,Fuel system,0.0,
17063,702,404,176,17,\N,13,0.0,18,\N,\N,\N,\N,\N,\N,6,ireland,1930-06-12,lotus-brm,Gearbox,0.0,
17064,702,364,183,5,\N,14,0.0,16,\N,\N,\N,\N,\N,\N,5,gurney,1931-04-13,brabham-climax,Engine,6.0,
17065,702,386,11,7,\N,15,0.0,9,\N,\N,\N,\N,\N,\N,80,ginther,1930-08-05,honda,Ignition,1.0,
17066,702,405,11,16,\N,16,0.0,4,\N,\N,\N,\N,\N,\N,80,bucknum,1936-04-05,honda,Ignition,1.0,
17067,702,358,170,12,\N,17,0.0,3,\N,\N,\N,\N,\N,\N,3,rindt,1942-04-18,cooper-climax,Accident,8.0,
17068,703,373,172,1,1,1,9.0,80,2:05:25.4,7525400,\N,\N,\N,\N,1,clark,1936-03-04,lotus-climax,Finished,36.0,
17069,703,289,66,2,2,2,6.0,80,+3.2,7528600,\N,\N,\N,\N,1,hill,1929-02-15,brm,Finished,31.0,
17070,703,341,6,5,3,3,4.0,80,+27.6,7553000,\N,\N,\N,\N,1,surtees,1934-02-11,ferrari,Finished,20.0,
17071,703,374,172,6,4,4,3.0,80,+39.6,7565000,\N,\N,\N,\N,1,spence,1936-12-30,lotus-climax,Finished,36.0,
17072,703,328,66,4,5,5,2.0,80,+1:14.6,7600000,\N,\N,\N,\N,1,stewart,1939-06-11,brm,Finished,31.0,
17073,703,364,183,7,6,6,1.0,79,\N,\N,\N,\N,\N,\N,11,gurney,1931-04-13,brabham-climax,+1 Lap,7.0,
17074,703,347,183,14,7,7,0.0,79,\N,\N,\N,\N,\N,\N,11,bonnier,1930-01-31,brabham-climax,+1 Lap,7.0,
17075,703,380,181,13,8,8,0.0,78,\N,\N,\N,\N,\N,\N,12,gardner,1930-10-01,brabham-brm,+2 Laps,2.0,
17076,703,346,181,18,9,9,0.0,78,\N,\N,\N,\N,\N,\N,12,siffert,1936-07-07,brabham-brm,+2 Laps,2.0,
17077,703,360,170,11,10,10,0.0,77,\N,\N,\N,\N,\N,\N,13,mclaren,1937-08-30,cooper-climax,+3 Laps,8.0,
17078,703,420,181,20,11,11,0.0,73,\N,\N,\N,\N,\N,\N,17,raby,1921-09-22,brabham-brm,+7 Laps,2.0,
17079,703,418,66,19,12,12,0.0,70,\N,\N,\N,\N,\N,\N,88,gregory,1932-02-29,brm,+10 Laps,31.0,
17080,703,370,176,16,13,13,0.0,63,\N,\N,\N,\N,\N,\N,50,attwood,1940-04-04,lotus-brm,+17 Laps,0.0,
17081,703,358,170,12,14,14,0.0,62,\N,\N,\N,\N,\N,\N,5,rindt,1942-04-18,cooper-climax,Engine,8.0,
17082,703,404,176,15,\N,15,0.0,41,\N,\N,\N,\N,\N,\N,5,ireland,1930-06-12,lotus-brm,Engine,0.0,
17083,703,419,170,21,\N,16,0.0,38,\N,\N,\N,\N,\N,\N,80,rhodes,1927-08-18,cooper-climax,Ignition,8.0,
17084,703,383,183,17,\N,17,0.0,33,\N,\N,\N,\N,\N,\N,6,anderson,1931-05-19,brabham-climax,Gearbox,7.0,
17085,703,304,183,10,\N,18,0.0,29,\N,\N,\N,\N,\N,\N,91,hulme,1936-06-18,brabham-climax,Alternator,7.0,
17086,703,386,11,3,\N,19,0.0,26,\N,\N,\N,\N,\N,\N,98,ginther,1930-08-05,honda,Injection,1.0,
17087,703,385,6,9,\N,20,0.0,2,\N,\N,\N,\N,\N,\N,5,bandini,1935-12-21,ferrari,Engine,20.0,
17088,703,356,183,8,\N,21,0.0,0,\N,\N,\N,\N,\N,\N,54,jack_brabham,1926-04-02,brabham-climax,Withdrew,7.0,
17089,703,421,186,0,\N,22,0.0,0,\N,\N,\N,\N,\N,\N,81,rollinson,1943-05-15,cooper-ford,Did not qualify,0.0,
17090,703,422,172,0,\N,23,0.0,0,\N,\N,\N,\N,\N,\N,81,gubby,1934-04-17,lotus-climax,Did not qualify,36.0,
17091,704,373,172,2,1,1,9.0,80,2:03:59.1,7439100,\N,\N,\N,\N,1,clark,1936-03-04,lotus-climax,Finished,45.0,
17092,704,328,66,6,2,2,6.0,80,+8.0,7447100,\N,\N,\N,\N,1,stewart,1939-06-11,brm,Finished,37.0,
17093,704,364,183,5,3,3,4.0,80,+13.0,7452100,\N,\N,\N,\N,1,gurney,1931-04-13,brabham-climax,Finished,11.0,
17094,704,289,66,1,4,4,3.0,80,+45.1,7484200,\N,\N,\N,\N,1,hill,1929-02-15,brm,Finished,37.0,
17095,704,304,183,7,5,5,2.0,79,\N,\N,\N,\N,\N,\N,11,hulme,1936-06-18,brabham-climax,+1 Lap,11.0,
17096,704,386,11,3,6,6,1.0,79,\N,\N,\N,\N,\N,\N,11,ginther,1930-08-05,honda,+1 Lap,2.0,
17097,704,341,6,4,7,7,0.0,79,\N,\N,\N,\N,\N,\N,11,surtees,1934-02-11,ferrari,+1 Lap,20.0,
17098,704,374,172,8,8,8,0.0,79,\N,\N,\N,\N,\N,\N,11,spence,1936-12-30,lotus-climax,+1 Lap,45.0,
17099,704,385,6,12,9,9,0.0,79,\N,\N,\N,\N,\N,\N,11,bandini,1935-12-21,ferrari,+1 Lap,20.0,
17100,704,404,176,13,10,10,0.0,78,\N,\N,\N,\N,\N,\N,12,ireland,1930-06-12,lotus-brm,+2 Laps,0.0,
17101,704,380,181,11,11,11,0.0,77,\N,\N,\N,\N,\N,\N,13,gardner,1930-10-01,brabham-brm,+3 Laps,2.0,
17102,704,370,176,17,12,12,0.0,77,\N,\N,\N,\N,\N,\N,13,attwood,1940-04-04,lotus-brm,+3 Laps,0.0,
17103,704,346,181,10,13,13,0.0,55,\N,\N,\N,\N,\N,\N,113,siffert,1936-07-07,brabham-brm,+25 Laps,2.0,
17104,704,358,170,14,\N,14,0.0,48,\N,\N,\N,\N,\N,\N,51,rindt,1942-04-18,cooper-climax,Oil pressure,8.0,
17105,704,360,170,9,\N,15,0.0,36,\N,\N,\N,\N,\N,\N,24,mclaren,1937-08-30,cooper-climax,Differential,8.0,
17106,704,347,183,15,\N,16,0.0,16,\N,\N,\N,\N,\N,\N,44,bonnier,1930-01-31,brabham-climax,Oil leak,11.0,
17107,704,383,183,16,\N,17,0.0,11,\N,\N,\N,\N,\N,\N,5,anderson,1931-05-19,brabham-climax,Engine,11.0,
17108,705,373,172,1,1,1,9.0,15,2:07:52.4,7672400,\N,\N,\N,\N,1,clark,1936-03-04,lotus-climax,Finished,54.0,
17109,705,289,66,3,2,2,6.0,15,+15.9,7688300,\N,\N,\N,\N,1,hill,1929-02-15,brm,Finished,39.0,
17110,705,364,183,5,3,3,4.0,15,+21.4,7693800,\N,\N,\N,\N,1,gurney,1931-04-13,brabham-climax,Finished,15.0,
17111,705,358,170,8,4,4,3.0,15,+3:29.6,7882000,\N,\N,\N,\N,1,rindt,1942-04-18,cooper-climax,Finished,11.0,
17112,705,356,183,14,5,5,2.0,15,+4:41.2,7953600,\N,\N,\N,\N,1,jack_brabham,1926-04-02,brabham-climax,Finished,15.0,
17113,705,385,6,7,6,6,1.0,15,+5:08.6,7981000,\N,\N,\N,\N,1,bandini,1935-12-21,ferrari,Finished,21.0,
17114,705,347,183,9,7,7,0.0,15,+5:58.5,8030900,\N,\N,\N,\N,1,bonnier,1930-01-31,brabham-climax,Finished,15.0,
17115,705,418,66,19,8,8,0.0,14,\N,\N,\N,\N,\N,\N,11,gregory,1932-02-29,brm,+1 Lap,39.0,
17116,705,341,6,4,\N,9,0.0,11,\N,\N,\N,\N,\N,\N,6,surtees,1934-02-11,ferrari,Gearbox,21.0,
17117,705,346,181,11,\N,10,0.0,9,\N,\N,\N,\N,\N,\N,5,siffert,1936-07-07,brabham-brm,Engine,2.0,
17118,705,374,172,6,\N,11,0.0,8,\N,\N,\N,\N,\N,\N,7,spence,1936-12-30,lotus-climax,Transmission,54.0,
17119,705,423,172,12,\N,12,0.0,8,\N,\N,\N,\N,\N,\N,47,mitter,1935-08-30,lotus-climax,Water leak,54.0,
17120,705,370,176,17,\N,13,0.0,8,\N,\N,\N,\N,\N,\N,47,attwood,1940-04-04,lotus-brm,Water leak,0.0,
17121,705,360,170,10,\N,14,0.0,7,\N,\N,\N,\N,\N,\N,6,mclaren,1937-08-30,cooper-climax,Gearbox,11.0,
17122,705,304,183,13,\N,15,0.0,5,\N,\N,\N,\N,\N,\N,95,hulme,1936-06-18,brabham-climax,Fuel leak,15.0,
17123,705,278,176,16,\N,16,0.0,3,\N,\N,\N,\N,\N,\N,10,amon,1943-07-20,lotus-brm,Electrical,0.0,
17124,705,406,172,20,\N,17,0.0,3,\N,\N,\N,\N,\N,\N,44,hawkins,1937-10-12,lotus-climax,Oil leak,54.0,
17125,705,328,66,2,\N,18,0.0,2,\N,\N,\N,\N,\N,\N,22,stewart,1939-06-11,brm,Suspension,39.0,
17126,705,380,181,18,\N,19,0.0,0,\N,\N,\N,\N,\N,\N,6,gardner,1930-10-01,brabham-brm,Gearbox,2.0,
17127,705,424,66,0,\N,20,0.0,0,\N,\N,\N,\N,\N,\N,81,bussinello,1927-10-04,brm,Did not qualify,39.0,
17128,705,420,183,0,\N,21,0.0,0,\N,\N,\N,\N,\N,\N,81,raby,1921-09-22,brabham-climax,Did not qualify,15.0,
17129,706,328,66,3,1,1,9.0,76,2:04:52.8,7492800,\N,\N,\N,\N,1,stewart,1939-06-11,brm,Finished,42.0,
17130,706,289,66,4,2,2,6.0,76,+3.3,7496100,\N,\N,\N,\N,1,hill,1929-02-15,brm,Finished,42.0,
17131,706,364,183,9,3,3,4.0,76,+16.5,7509300,\N,\N,\N,\N,1,gurney,1931-04-13,brabham-climax,Finished,19.0,
17132,706,385,6,5,4,4,3.0,76,+1:15.9,7568700,\N,\N,\N,\N,1,bandini,1935-12-21,ferrari,Finished,24.0,
17133,706,360,170,11,5,5,2.0,75,\N,\N,\N,\N,\N,\N,11,mclaren,1937-08-30,cooper-climax,+1 Lap,13.0,
17134,706,370,176,13,6,6,1.0,75,\N,\N,\N,\N,\N,\N,11,attwood,1940-04-04,lotus-brm,+1 Lap,1.0,
17135,706,347,183,14,7,7,0.0,74,\N,\N,\N,\N,\N,\N,12,bonnier,1930-01-31,brabham-climax,+2 Laps,19.0,
17136,706,358,170,7,8,8,0.0,74,\N,\N,\N,\N,\N,\N,12,rindt,1942-04-18,cooper-climax,+2 Laps,13.0,
17137,706,404,176,18,9,9,0.0,74,\N,\N,\N,\N,\N,\N,12,ireland,1930-06-12,lotus-brm,+2 Laps,1.0,
17138,706,373,172,1,10,10,0.0,63,\N,\N,\N,\N,\N,\N,48,clark,1936-03-04,lotus-climax,Fuel pump,54.0,
17139,706,374,172,8,11,11,0.0,62,\N,\N,\N,\N,\N,\N,91,spence,1936-12-30,lotus-climax,Alternator,54.0,
17140,706,425,6,15,12,12,0.0,58,\N,\N,\N,\N,\N,\N,5,vaccarella,1933-03-04,ferrari,Engine,24.0,
17141,706,424,66,21,13,13,0.0,58,\N,\N,\N,\N,\N,\N,51,bussinello,1927-10-04,brm,Oil pressure,42.0,
17142,706,386,11,17,14,14,0.0,56,\N,\N,\N,\N,\N,\N,80,ginther,1930-08-05,honda,Ignition,2.0,
17143,706,304,183,12,\N,15,0.0,46,\N,\N,\N,\N,\N,\N,22,hulme,1936-06-18,brabham-climax,Suspension,19.0,
17144,706,380,181,16,\N,16,0.0,45,\N,\N,\N,\N,\N,\N,5,gardner,1930-10-01,brabham-brm,Engine,2.0,
17145,706,346,181,10,\N,17,0.0,43,\N,\N,\N,\N,\N,\N,6,siffert,1936-07-07,brabham-brm,Gearbox,2.0,
17146,706,402,172,20,\N,18,0.0,37,\N,\N,\N,\N,\N,\N,6,geki,1937-10-23,lotus-climax,Gearbox,54.0,
17147,706,341,6,2,\N,19,0.0,34,\N,\N,\N,\N,\N,\N,8,surtees,1934-02-11,ferrari,Clutch,24.0,
17148,706,405,11,6,\N,20,0.0,27,\N,\N,\N,\N,\N,\N,80,bucknum,1936-04-05,honda,Ignition,2.0,
17149,706,418,66,23,\N,21,0.0,22,\N,\N,\N,\N,\N,\N,6,gregory,1932-02-29,brm,Gearbox,42.0,
17150,706,394,183,19,\N,22,0.0,12,\N,\N,\N,\N,\N,\N,5,baghetti,1934-12-25,brabham-climax,Engine,19.0,
17151,706,426,66,22,\N,23,0.0,8,\N,\N,\N,\N,\N,\N,5,bassi,1934-01-20,brm,Engine,42.0,
17152,707,289,66,1,1,1,9.0,110,2:20:36.1,8436100,\N,\N,\N,\N,1,hill,1929-02-15,brm,Finished,45.0,
17153,707,364,183,8,2,2,6.0,110,+12.5,8448600,\N,\N,\N,\N,1,gurney,1931-04-13,brabham-climax,Finished,24.0,
17154,707,356,183,7,3,3,4.0,110,+57.5,8493600,\N,\N,\N,\N,1,jack_brabham,1926-04-02,brabham-climax,Finished,24.0,
17155,707,385,6,5,4,4,3.0,109,\N,\N,\N,\N,\N,\N,11,bandini,1935-12-21,ferrari,+1 Lap,26.0,
17156,707,345,6,15,5,5,2.0,109,\N,\N,\N,\N,\N,\N,11,rodriguez,1940-01-18,ferrari,+1 Lap,26.0,
17157,707,358,170,13,6,6,1.0,108,\N,\N,\N,\N,\N,\N,12,rindt,1942-04-18,cooper-climax,+2 Laps,14.0,
17158,707,386,11,3,7,7,0.0,108,\N,\N,\N,\N,\N,\N,12,ginther,1930-08-05,honda,+2 Laps,2.0,
17159,707,347,183,10,8,8,0.0,107,\N,\N,\N,\N,\N,\N,13,bonnier,1930-01-31,brabham-climax,+3 Laps,24.0,
17160,707,396,6,14,9,9,0.0,106,\N,\N,\N,\N,\N,\N,14,bondurant,1933-04-27,ferrari,+4 Laps,26.0,
17161,707,370,176,16,10,10,0.0,101,\N,\N,\N,\N,\N,\N,19,attwood,1940-04-04,lotus-brm,+9 Laps,1.0,
17162,707,346,181,11,11,11,0.0,99,\N,\N,\N,\N,\N,\N,45,siffert,1936-07-07,brabham-brm,+11 Laps,2.0,
17163,707,382,172,17,12,12,0.0,95,\N,\N,\N,\N,\N,\N,112,solana,1935-12-26,lotus-climax,+15 Laps,54.0,
17164,707,405,11,12,13,13,0.0,92,\N,\N,\N,\N,\N,\N,114,bucknum,1936-04-05,honda,+18 Laps,2.0,
17165,707,328,66,6,\N,14,0.0,12,\N,\N,\N,\N,\N,\N,22,stewart,1939-06-11,brm,Suspension,45.0,
17166,707,373,172,9,\N,15,0.0,11,\N,\N,\N,\N,\N,\N,5,clark,1936-03-04,lotus-climax,Engine,54.0,
17167,707,360,170,2,\N,16,0.0,11,\N,\N,\N,\N,\N,\N,51,mclaren,1937-08-30,cooper-climax,Oil pressure,14.0,
17168,707,374,172,4,\N,17,0.0,9,\N,\N,\N,\N,\N,\N,5,spence,1936-12-30,lotus-climax,Engine,54.0,
17169,707,404,176,18,\N,18,0.0,9,\N,\N,\N,\N,\N,\N,100,ireland,1930-06-12,lotus-brm,Driver unwell,1.0,
17170,708,386,11,3,1,1,9.0,65,2:08:32.10,7712100,\N,\N,\N,\N,1,ginther,1930-08-05,honda,Finished,11.0,
17171,708,364,183,2,2,2,6.0,65,+2.89,7714990,\N,\N,\N,\N,1,gurney,1931-04-13,brabham-climax,Finished,27.0,
17172,708,374,172,6,3,3,4.0,65,+1:00.15,7772250,\N,\N,\N,\N,1,spence,1936-12-30,lotus-climax,Finished,54.0,
17173,708,346,181,11,4,4,3.0,65,+1:54.42,7826520,\N,\N,\N,\N,1,siffert,1936-07-07,brabham-brm,Finished,5.0,
17174,708,405,11,10,5,5,2.0,64,\N,\N,\N,\N,\N,\N,11,bucknum,1936-04-05,honda,+1 Lap,11.0,
17175,708,370,176,17,6,6,1.0,64,\N,\N,\N,\N,\N,\N,11,attwood,1940-04-04,lotus-brm,+1 Lap,2.0,
17176,708,345,6,14,7,7,0.0,62,\N,\N,\N,\N,\N,\N,13,rodriguez,1940-01-18,ferrari,+3 Laps,26.0,
17177,708,385,6,7,8,8,0.0,62,\N,\N,\N,\N,\N,\N,13,bandini,1935-12-21,ferrari,+3 Laps,26.0,
17178,708,289,66,5,\N,9,0.0,56,\N,\N,\N,\N,\N,\N,5,hill,1929-02-15,brm,Engine,45.0,
17179,708,382,172,9,\N,10,0.0,55,\N,\N,\N,\N,\N,\N,80,solana,1935-12-26,lotus-climax,Ignition,54.0,
17180,708,347,183,12,\N,11,0.0,43,\N,\N,\N,\N,\N,\N,22,bonnier,1930-01-31,brabham-climax,Suspension,27.0,
17181,708,358,170,16,\N,12,0.0,39,\N,\N,\N,\N,\N,\N,80,rindt,1942-04-18,cooper-climax,Ignition,14.0,
17182,708,356,183,14,\N,13,0.0,38,\N,\N,\N,\N,\N,\N,44,jack_brabham,1926-04-02,brabham-climax,Oil leak,27.0,
17183,708,328,66,8,\N,14,0.0,35,\N,\N,\N,\N,\N,\N,8,stewart,1939-06-11,brm,Clutch,45.0,
17184,708,396,176,18,\N,15,0.0,29,\N,\N,\N,\N,\N,\N,22,bondurant,1933-04-27,lotus-brm,Suspension,2.0,
17185,708,360,170,15,\N,16,0.0,25,\N,\N,\N,\N,\N,\N,6,mclaren,1937-08-30,cooper-climax,Gearbox,14.0,
17186,708,373,172,1,\N,17,0.0,8,\N,\N,\N,\N,\N,\N,5,clark,1936-03-04,lotus-climax,Engine,54.0,
17187,708,404,176,0,\N,18,0.0,0,\N,\N,\N,\N,\N,\N,54,ireland,1930-06-12,lotus-brm,Withdrew,2.0,
17188,708,375,6,0,\N,19,0.0,0,\N,\N,\N,\N,\N,\N,54,scarfiotti,1933-10-18,ferrari,Withdrew,26.0,
17189,709,289,66,3,1,1,9.0,100,2:41:19.5,9679500,\N,\N,\N,\N,1,hill,1929-02-15,brm,Finished,9.0,
17190,709,386,66,8,2,2,6.0,99,\N,\N,\N,\N,\N,\N,11,ginther,1930-08-05,brm,+1 Lap,9.0,
17191,709,397,172,6,3,3,4.0,97,\N,\N,\N,\N,\N,\N,13,arundell,1933-11-08,lotus-climax,+3 Laps,4.0,
17192,709,373,172,1,4,4,3.0,96,\N,\N,\N,\N,\N,\N,5,clark,1936-03-04,lotus-climax,Engine,4.0,
17193,709,347,170,11,5,5,2.0,96,\N,\N,\N,\N,\N,\N,14,bonnier,1930-01-31,cooper-climax,+4 Laps,2.0,
17194,709,305,176,15,6,6,1.0,96,\N,\N,\N,\N,\N,\N,14,hailwood,1940-04-02,lotus-brm,+4 Laps,1.0,
17195,709,383,183,12,7,7,0.0,86,\N,\N,\N,\N,\N,\N,6,anderson,1931-05-19,brabham-climax,Gearbox,0.0,
17196,709,346,176,16,8,8,0.0,78,\N,\N,\N,\N,\N,\N,115,siffert,1936-07-07,lotus-brm,+22 Laps,1.0,
17197,709,403,170,9,9,9,0.0,70,\N,\N,\N,\N,\N,\N,22,phil_hill,1927-04-20,cooper-climax,Suspension,2.0,
17198,709,385,6,7,10,10,0.0,68,\N,\N,\N,\N,\N,\N,6,bandini,1935-12-21,ferrari,Gearbox,0.0,
17199,709,364,183,5,\N,11,0.0,62,\N,\N,\N,\N,\N,\N,6,gurney,1931-04-13,brabham-climax,Gearbox,0.0,
17200,709,427,66,13,\N,12,0.0,53,\N,\N,\N,\N,\N,\N,25,trintignant,1917-10-30,brm,Overheating,9.0,
17201,709,356,183,2,\N,13,0.0,29,\N,\N,\N,\N,\N,\N,98,jack_brabham,1926-04-02,brabham-climax,Injection,0.0,
17202,709,360,170,10,\N,14,0.0,17,\N,\N,\N,\N,\N,\N,67,mclaren,1937-08-30,cooper-climax,Wheel bearing,2.0,
17203,709,341,6,4,\N,15,0.0,15,\N,\N,\N,\N,\N,\N,6,surtees,1934-02-11,ferrari,Gearbox,0.0,
17204,709,401,94,14,\N,16,0.0,8,\N,\N,\N,\N,\N,\N,95,trevor_taylor,1936-12-26,brp,Fuel leak,0.0,
17205,709,278,176,0,\N,17,0.0,0,\N,\N,\N,\N,\N,\N,81,amon,1943-07-20,lotus-brm,Did not qualify,1.0,
17206,709,309,176,0,\N,18,0.0,0,\N,\N,\N,\N,\N,\N,81,revson,1939-02-27,lotus-brm,Did not qualify,1.0,
17207,709,428,176,0,\N,19,0.0,0,\N,\N,\N,\N,\N,\N,81,collomb,1930-10-07,lotus-brm,Did not qualify,1.0,
17208,709,404,176,0,\N,20,0.0,0,\N,\N,\N,\N,\N,\N,54,ireland,1930-06-12,lotus-brm,Withdrew,1.0,
17209,709,429,92,0,\N,21,0.0,0,\N,\N,\N,\N,\N,\N,54,andre_pilette,1918-10-06,scirocco,Withdrew,0.0,
